location,lat,long
411 BEDOK NTH AVE 2,1.32830977800006,103.931761785
411 BT BATOK WEST AVE 4,1.36411809000003,103.746019995
411 CHOA CHU KANG AVE 3,1.38105980200004,103.741260166
411 COMMONWEALTH AVE WEST,1.31087920200002,103.769572622
411 EUNOS RD 5,1.31859419600005,103.899680218
411 HOUGANG AVE 10,1.37409413900002,103.895312625
411 JURONG WEST ST 42,1.35372257100005,103.725202728
411 PASIR RIS DR 6,1.37250232000002,103.954366661
411 SEMBAWANG DR,1.45219746400005,103.817932344
411 SERANGOON CTRL,1.34845728600004,103.873946829
411 WOODLANDS ST 41,1.42851421600005,103.772819923
411 YISHUN RING RD,1.42574178900003,103.847404279
411A FERNVALE RD,1.39054817100003,103.876908515
411B FERNVALE RD,1.39016261800003,103.877056202
412 ANG MO KIO AVE 10,1.36385512200007,103.855287999
412 BEDOK NTH AVE 2,1.32929126100004,103.931090689
412 CHOA CHU KANG AVE 3,1.38180972500004,103.742381573
412 COMMONWEALTH AVE WEST,1.31090863900005,103.770664332
412 EUNOS RD 5,1.31831563800006,103.899024728
412 HOUGANG AVE 10,1.37470482300006,103.895365669
412 JURONG WEST ST 42,1.35325102100006,103.726140257
412 PASIR RIS DR 6,1.37338314300007,103.955097086
412 SAUJANA RD,1.38289762300008,103.76827512
412 SEMBAWANG DR,1.45189061400004,103.818160671
412 SERANGOON CTRL,1.34847174700008,103.873273381
412 WOODLANDS ST 41,1.42814010800004,103.772821891
412 YISHUN RING RD,1.42553144500005,103.846961921
412A FERNVALE LINK,1.38923123600006,103.877906059
412B FERNVALE LINK,1.38972509800004,103.877958883
413 ANG MO KIO AVE 10,1.36352581200003,103.853675347
413 BT BATOK WEST AVE 4,1.36356572700004,103.746596968
413 CHOA CHU KANG AVE 3,1.38132792200003,103.742568461
413 EUNOS RD 5,1.31851757800007,103.898787544
413 HOUGANG AVE 10,1.37450179800004,103.895709634
413 JURONG WEST ST 42,1.35327579100004,103.725111458
413 SAUJANA RD,1.38230352800002,103.768801156
413 SEMBAWANG DR,1.45177042200004,103.817947512
413 SERANGOON CTRL,1.34914801000002,103.873853062
413 TAMPINES ST 41,1.35945906600006,103.945574711
413 WOODLANDS ST 41,1.42797432600003,103.77225372
413 YISHUN RING RD,1.42501074300003,103.846428227
413A FERNVALE LINK,1.38930680600004,103.878729319
413B FERNVALE LINK,1.38971066600004,103.878686139
414 ANG MO KIO AVE 10,1.36390466400007,103.85391384
414 BT BATOK WEST AVE 4,1.36357610600004,103.745977411
414 CHOA CHU KANG AVE 4,1.38216660500007,103.742248297
414 HOUGANG AVE 10,1.37490432900006,103.895995983
414 JURONG WEST ST 42,1.35281998800002,103.726034868
414 PANDAN GDNS,1.32008314200004,103.747247314
414 PASIR RIS DR 6,1.37244558100002,103.956149924
414 SAUJANA RD,1.38273377700006,103.769055682
414 SEMBAWANG DR,1.45132454900005,103.818031195
414 SERANGOON CTRL,1.34880894400004,103.874405968
414 TAMPINES ST 41,1.35981195600004,103.946549508
414 WOODLANDS ST 41,1.42790632300006,103.773387862
415 ANG MO KIO AVE 10,1.36445336600002,103.853655231
415 BT BATOK WEST AVE 4,1.36326877900007,103.746610702
415 CHOA CHU KANG AVE 4,1.38274610900004,103.742446143
415 EUNOS RD 5,1.31822661900003,103.897854941
415 HOUGANG AVE 10,1.37517507500007,103.896537716
415 JURONG WEST ST 42,1.35282431900004,103.724982267
415 PASIR RIS DR 6,1.37195360100003,103.956353802
415 SAUJANA RD,1.38335905400004,103.768931968
415 SERANGOON CTRL,1.34979652700002,103.874499575
415 TAMPINES ST 41,1.35945874500004,103.946965692
415 WOODLANDS ST 41,1.42790621900002,103.774008313
415 YISHUN AVE 11,1.42444263700003,103.845870093
416 ANG MO KIO AVE 10,1.36454170900004,103.855103691
416 BEDOK NTH AVE 2,1.32840382800003,103.93068487
416 BT BATOK WEST AVE 4,1.36323334500003,103.745988533
416 CHOA CHU KANG AVE 4,1.38334049600007,103.742083284
416 HOUGANG AVE 10,1.37568570300004,103.896283815
416 JURONG WEST ST 42,1.35242591400004,103.725924618
416 PASIR RIS DR 6,1.37163660100003,103.955620746
416 SAUJANA RD,1.38319686700004,103.768454111
416 SERANGOON CTRL,1.35020561500005,103.874818523
416 TAMPINES ST 41,1.35915490200006,103.947401738
416 WOODLANDS ST 41,1.42836949900004,103.773759968
416 YISHUN AVE 11,1.42373289100004,103.846082251
417 ANG MO KIO AVE 10,1.36495953300005,103.855197098
417 BT BATOK WEST AVE 4,1.36289099100003,103.74653924
417 CANBERRA RD,1.45199817900004,103.819475589
417 CHOA CHU KANG AVE 4,1.38296498400007,103.741578052
417 CLEMENTI AVE 1,1.31022566600006,103.770901847
417 EUNOS RD 5,1.31807285100007,103.897087501
417 FAJAR RD,1.38394433300004,103.768093179
417 HOUGANG AVE 8,1.37645924500004,103.894857329
417 JURONG WEST ST 42,1.35130933600004,103.727345003
417 PASIR RIS DR 6,1.37193962500004,103.955451668
417 WOODLANDS ST 41,1.42885831000007,103.77402471
418 ANG MO KIO AVE 10,1.36494601400005,103.85404338
418 BEDOK NTH AVE 2,1.32856421200006,103.930036524
418 CANBERRA RD,1.45235459600002,103.819266367
418 CHOA CHU KANG AVE 4,1.38237300800006,103.741352253
418 CLEMENTI AVE 1,1.31017571900003,103.770003245
418 FAJAR RD,1.38431966100006,103.76886586
418 HOUGANG AVE 8,1.37598297300002,103.895426312
418 JURONG WEST ST 42,1.35114454400002,103.726473131
418 TAMPINES ST 41,1.35827221300002,103.94730895
418 WOODLANDS ST 41,1.42885742300007,103.774818014
419 ANG MO KIO AVE 10,1.36534669700006,103.854151826
419 BEDOK NTH ST 1,1.32696621400004,103.928135772
419 BT BATOK WEST AVE 2,1.36194738200004,103.746196378
419 CANBERRA RD,1.45217478400002,103.818827838
419 FAJAR RD,1.38394510100005,103.769613739
419 HOUGANG AVE 8,1.37612865300002,103.894831286
419 JURONG WEST ST 42,1.35093387100005,103.727172731
419 PASIR RIS DR 6,1.37152385400003,103.954753075
419 SERANGOON CTRL,1.34920192000004,103.875859702
419 TAMPINES ST 41,1.35783252200002,103.946726919
419 WOODLANDS ST 41,1.42851420500006,103.774572425
419 YISHUN AVE 11,1.42440112800006,103.847519953
42 BEDOK STH RD,1.32147847800007,103.940721047
42 CAMBRIDGE RD,1.31600523600002,103.849791577
42 CASSIA CRES,1.31041140500002,103.886398004
42 CHAI CHEE ST,1.32797877400003,103.925804793
42 CIRCUIT RD,1.32684924000006,103.886293542
42 SIMS DR,1.31700019600004,103.875994636
42 STIRLING RD,1.29833288600003,103.802299987
42 TANGLIN HALT RD,1.29847005600004,103.798580178
420 BEDOK NTH ST 1,1.32774467900003,103.92887439
420 BT BATOK WEST AVE 2,1.36255043000006,103.745770795
420 CANBERRA RD,1.45267974700005,103.818888938
420 CLEMENTI AVE 1,1.31004549000005,103.769123846
420 FAJAR RD,1.38465000700006,103.769517266
420 HOUGANG AVE 10,1.37580558500002,103.894819073
420 JURONG WEST ST 42,1.35057175100007,103.727172766
420 SERANGOON CTRL,1.34914910900005,103.875117043
420 TAMPINES ST 41,1.35786466200005,103.947534563
420 WOODLANDS ST 41,1.42814009700004,103.774574393
421 ANG MO KIO AVE 10,1.36538422600006,103.852966962
421 BEDOK NTH RD,1.32825912300007,103.92897365
421 BT BATOK WEST AVE 2,1.36251752900006,103.744946684
421 CANBERRA RD,1.45299061400004,103.818532777
421 CHOA CHU KANG AVE 4,1.38143922600005,103.741023591
421 CLEMENTI AVE 1,1.30909798700003,103.768355913
421 FAJAR RD,1.38439637200003,103.770045043
421 HOUGANG AVE 10,1.37542347300007,103.894728672
421 JURONG WEST ST 42,1.35019763800005,103.727348818
421 PASIR RIS DR 6,1.37110521900007,103.954876767
421 SERANGOON CTRL,1.34884549000003,103.87522464
421 TAMPINES ST 41,1.35751860700003,103.947536322
421 WOODLANDS ST 41,1.42797406900007,103.775142492
422 ANG MO KIO AVE 3,1.36799988800004,103.851873942
422 BEDOK NTH RD,1.32868929300002,103.928893754
422 BT BATOK WEST AVE 2,1.36218905500004,103.74577494
422 CANBERRA RD,1.45343668700002,103.818449528
422 CHOA CHU KANG AVE 4,1.38225681800003,103.740957419
422 HOUGANG AVE 6,1.37477276700002,103.894050579
422 JURONG WEST ST 42,1.35025437900003,103.726390598
422 SERANGOON CTRL,1.34885014300005,103.876000835
422 TAMPINES ST 41,1.35731431600004,103.94700505
423 ANG MO KIO AVE 3,1.36873232800002,103.851619348
423 BEDOK NTH AVE 1,1.32797614100002,103.927565111
423 BT BATOK WEST AVE 2,1.36215692000007,103.744946719
423 CHOA CHU KANG AVE 4,1.38202414700004,103.740310724
423 CLEMENTI AVE 1,1.30945612200003,103.769918823
423 HOUGANG AVE 6,1.37408160900003,103.893976659
423 JURONG WEST AVE 1,1.35086140000004,103.72545071
423 PASIR RIS DR 6,1.37016641700006,103.954785587
423 TAMPINES ST 41,1.35707271100006,103.947601554
423 YISHUN AVE 11,1.42284296500003,103.848313795
424 ANG MO KIO AVE 3,1.36860660300005,103.850808805
424 BEDOK NTH AVE 1,1.32842001000006,103.927482675
424 BT BATOK WEST AVE 2,1.36185535800007,103.745536894
424 CANBERRA RD,1.45319114800003,103.819067984
424 CHOA CHU KANG AVE 4,1.38148303600002,103.740309029
424 CLEMENTI AVE 1,1.30954013200005,103.770500848
424 FAJAR RD,1.38573866900003,103.769173145
424 HOUGANG AVE 6,1.37376540400004,103.893482808
424 JURONG WEST AVE 1,1.35105755100005,103.724885929
424 TAMPINES ST 41,1.35747003200004,103.94821769
424 WOODLANDS ST 41,1.42728730900006,103.774859398
425 ANG MO KIO AVE 3,1.36912241700003,103.851616057
425 BEDOK NTH RD,1.32936960200004,103.929067536
425 BT BATOK WEST AVE 2,1.36183235000004,103.745225943
425 CANBERRA RD,1.45437867300006,103.818678118
425 CHOA CHU KANG AVE 4,1.38121893000005,103.739482404
425 CLEMENTI AVE 1,1.30962652300002,103.771123131
425 HOUGANG AVE 6,1.37342329400002,103.893600214
425 JURONG WEST AVE 1,1.35085080600004,103.724437332
425 PASIR RIS DR 6,1.36956993900003,103.954864275
425 SERANGOON AVE 1,1.34812643500004,103.876605098
425 TAMPINES ST 41,1.35905994400002,103.94818219
425 WOODLANDS ST 41,1.42711319500006,103.773996244
425 YISHUN AVE 11,1.42242242100002,103.848326516
426 ANG MO KIO AVE 3,1.36948046800006,103.853309797
426 BEDOK NTH RD,1.32980063300005,103.928985675
426 BT BATOK WEST AVE 2,1.36167974400007,103.744897401
426 CHOA CHU KANG AVE 4,1.38053536000007,103.739234509
426 CLEMENTI AVE 3,1.31158040600008,103.76421128
426 HOUGANG AVE 6,1.37364743800003,103.89309055
426 JURONG WEST AVE 1,1.35159139400002,103.724640104
426 PASIR RIS DR 6,1.36996833200004,103.956002614
426 SERANGOON AVE 1,1.34779505700004,103.876022095
426 WOODLANDS ST 41,1.42666337800006,103.773662731
427 ANG MO KIO AVE 3,1.36931185900005,103.854550606
427 BEDOK NTH RD,1.32910888400005,103.927734204
427 CHOA CHU KANG AVE 4,1.38088419400003,103.739763528
427 CLEMENTI AVE 3,1.31197064500003,103.763803
427 JURONG WEST AVE 1,1.35131373600007,103.725596711
427 PASIR RIS DR 6,1.37030649300004,103.956014969
427 SERANGOON CTRL,1.34778813400004,103.87519848
427 WOODLANDS ST 41,1.42729507900003,103.772494639
427 YISHUN AVE 11,1.42206906900003,103.848091766
428 ANG MO KIO AVE 3,1.36893906500006,103.854412289
428 BEDOK NTH RD,1.32953994200005,103.927650084
428 BT PANJANG RING RD,1.38671359400007,103.769773159
428 CHOA CHU KANG AVE 4,1.38123953300004,103.739992956
428 CLEMENTI AVE 3,1.31251199100006,103.763268837
428 JURONG WEST AVE 1,1.35159913500007,103.725287626
428 PASIR RIS DR 6,1.36938405200004,103.956492114
428 WOODLANDS ST 41,1.42698292400007,103.772578476
429 ANG MO KIO AVE 3,1.36908945800008,103.85342147
429 CHOA CHU KANG AVE 4,1.38354912600005,103.740864055
429 CLEMENTI AVE 3,1.31291218900003,103.762860973
429 JURONG WEST AVE 1,1.35192513100003,103.724496795
429 PASIR RIS DR 6,1.37007368500002,103.956730877
429 WOODLANDS ST 41,1.42661684900003,103.77294857
42A SIMS DR,1.31666887500006,103.876097456
43 BEDOK STH RD,1.32154128100007,103.94159329
43 BENDEMEER RD,1.32112499300007,103.865833286
43 CAMBRIDGE RD,1.31536302700005,103.849434502
43 CHAI CHEE ST,1.32834668500004,103.92565481
43 CIRCUIT RD,1.32648228300008,103.885544902
43 JALAN TIGA,1.30813368600008,103.884729524
43 LENGKOK BAHRU,1.28695540200005,103.811000756
43 LOR 5 TOA PAYOH,1.33590692300004,103.854314596
43 MOH GUAN TER,1.28467056700003,103.831049308
43 SIMS DR,1.31716058400002,103.87658289
43 STIRLING RD,1.29809677100008,103.802598088
43 TANGLIN HALT RD,1.29871092300004,103.798579968
43 TEBAN GDNS RD,1.32110255900005,103.74167403
430 BT PANJANG RING RD,1.38664061700007,103.770534453
430 CHOA CHU KANG AVE 4,1.38391802800004,103.741090395
430 CLEMENTI AVE 3,1.31329277100002,103.762553042
430 JURONG WEST AVE 1,1.35195431100004,103.725622637
431 BT PANJANG RING RD,1.38602501200006,103.770847696
431 CHOA CHU KANG AVE 4,1.38403775500007,103.741773099
431 CLEMENTI AVE 3,1.31380878000004,103.763017173
431 JURONG WEST AVE 1,1.35230306500006,103.724632198
432 ANG MO KIO AVE 10,1.36830997000004,103.853600306
432 BT PANJANG RING RD,1.38623384300007,103.771188152
432 CHOA CHU KANG AVE 4,1.38464414400005,103.74183363
432 CLEMENTI AVE 3,1.31402057600008,103.762740587
432 HOUGANG AVE 6,1.37624747600006,103.893128514
432 JURONG WEST ST 42,1.35256372900005,103.723569458
432 TAMPINES ST 41,1.35887571400002,103.95053555
433 ANG MO KIO AVE 10,1.36807607600002,103.854353801
433 CHOA CHU KANG AVE 4,1.38493078300007,103.741771823
433 CLEMENTI AVE 3,1.31401622300007,103.761827365
433 HOUGANG AVE 8,1.37614024000004,103.893823745
433 JURONG WEST ST 42,1.35277984500004,103.722858578
433 TAMPINES ST 43,1.35904050100004,103.951132576
433 YISHUN AVE 6,1.42091180600005,103.847293288
434 ANG MO KIO AVE 10,1.36789150700002,103.853455027
434 BT PANJANG RING RD,1.38545924800007,103.770505116
434 CHOA CHU KANG AVE 4,1.38444682400007,103.741089522
434 CLEMENTI AVE 3,1.31456889700007,103.761612603
434 HOUGANG AVE 8,1.37647221600002,103.893822106
434 JURONG WEST ST 42,1.35240453300003,103.722709652
434 TAMPINES ST 43,1.35924184200007,103.951613079
434A FERNVALE RD,1.39437366600004,103.876322418
434B FERNVALE RD,1.39460960400004,103.876585517
435 ANG MO KIO AVE 10,1.36770367800005,103.854214313
435 BT PANJANG RING RD,1.38603975500007,103.770196329
435 CHOA CHU KANG AVE 4,1.38513876400003,103.741050017
435 CLEMENTI AVE 3,1.31456210600004,103.76253024
435 HOUGANG AVE 8,1.37790040900006,103.894019368
435 JURONG WEST ST 42,1.35211011300004,103.723687896
435 TAMPINES ST 43,1.35976653500006,103.95107342
435 YISHUN AVE 6,1.42133227400006,103.847281047
435A FERNVALE RD,1.39339897900004,103.876290548
435B FERNVALE RD,1.39339364400007,103.876644854
435C FERNVALE RD,1.39359978800007,103.876912988
436 ANG MO KIO AVE 10,1.36734158600007,103.854041064
436 FAJAR RD,1.38225913600007,103.770268856
436 HOUGANG AVE 8,1.37720977800006,103.893845634
436 JURONG WEST AVE 1,1.35208689500007,103.722864958
436 TAMPINES ST 43,1.35958966600003,103.951590777
436 WOODLANDS ST 41,1.42661624800007,103.774872342
436A FERNVALE RD,1.39283366700005,103.876517998
436B FERNVALE RD,1.39287836000005,103.87697572
436C FERNVALE RD,1.39231468400004,103.876970188
436D FERNVALE RD,1.39217874400003,103.876627569
437 FAJAR RD,1.38250957300005,103.769548069
437 HOUGANG AVE 8,1.37720415100006,103.893277823
437 JURONG WEST AVE 1,1.35157134100007,103.723964572
437 TAMPINES ST 43,1.35996624500007,103.951587759
437 WOODLANDS ST 41,1.42698226300007,103.774692738
437 YISHUN AVE 6,1.42168752600003,103.847560725
438 ANG MO KIO AVE 10,1.36697081700004,103.853906592
438 CHOA CHU KANG AVE 4,1.38427313000005,103.73986473
438 FAJAR RD,1.38277661700005,103.770296651
438 HOUGANG AVE 8,1.37804393600004,103.893152629
438 JURONG WEST AVE 1,1.35140999300006,103.723600768
438 TAMPINES ST 43,1.36031407400003,103.951590618
438A SENGKANG WEST AVE,1.39274604000002,103.877421746
438B SENGKANG WEST AVE,1.39274518300005,103.877720032
439 CHOA CHU KANG AVE 4,1.38372413400003,103.73978743
439 FAJAR RD,1.38304567900002,103.770465303
439 HOUGANG AVE 8,1.37859799200004,103.893427305
439 JURONG WEST AVE 1,1.35149768700006,103.723243759
439 TAMPINES ST 43,1.36033535000007,103.951074251
439 YISHUN AVE 11,1.42199326300005,103.846146999
439A SENGKANG WEST AVE,1.39187523100003,103.877855406
439B SENGKANG WEST AVE,1.39197653900004,103.878309806
439C SENGKANG WEST AVE,1.39221691200004,103.878650537
43A SIMS DR,1.31681884400007,103.876639625
44 BEDOK STH RD,1.32111554800002,103.941675526
44 BENDEMEER RD,1.32286312200006,103.86697821
44 CHAI CHEE ST,1.32901430100003,103.925667778
44 CIRCUIT RD,1.32665458000002,103.886118963
44 OWEN RD,1.31551163000006,103.850377879
44 SIMS DR,1.31623521100005,103.876881159
44 STIRLING RD,1.29779166300006,103.802657864
44 TANGLIN HALT RD,1.29895181000006,103.798541652
44 TEBAN GDNS RD,1.32075391800004,103.741600209
440 ANG MO KIO AVE 10,1.36642789800004,103.854311491
440 CHOA CHU KANG AVE 4,1.38345332100005,103.739367788
440 FAJAR RD,1.38368429500002,103.770076986
440 HOUGANG AVE 8,1.37913196700003,103.893530769
440 JURONG WEST AVE 1,1.35131146900005,103.722836259
440 PASIR RIS DR 4,1.36900809300005,103.958696604
440 TAMPINES ST 43,1.36081570800008,103.95161155
440 YISHUN AVE 11,1.42233139600006,103.846133059
441 ANG MO KIO AVE 10,1.36605027800005,103.85416831
441 CHOA CHU KANG AVE 4,1.38292240400006,103.739807246
441 FAJAR RD,1.38322219100007,103.770836885
441 JURONG WEST AVE 1,1.35132731500005,103.720383124
441 SIN MING AVE,1.35908432200006,103.831751022
441A CLEMENTI AVE 3,1.31463913100004,103.764797688
441A FERNVALE RD,1.39109783600003,103.875166224
441B CLEMENTI AVE 3,1.31457621500005,103.764158884
441B FERNVALE RD,1.39121038100006,103.874688908
441C FERNVALE RD,1.39220060800005,103.874778712
441D FERNVALE RD,1.39209223500006,103.875248016
442 ANG MO KIO AVE 10,1.36565326900006,103.855232195
442 CHOA CHU KANG AVE 4,1.38093969900007,103.737733891
442 CLEMENTI AVE 3,1.31412254200006,103.764518594
442 FAJAR RD,1.38263704800005,103.770932441
442 HOUGANG AVE 8,1.37925189900005,103.893162046
442 JURONG WEST AVE 1,1.35151847500003,103.71949648
442 PASIR RIS DR 6,1.36893288700003,103.957951722
442 YISHUN AVE 11,1.42349006600006,103.845333238
443 ANG MO KIO AVE 10,1.36604388900003,103.855368969
443 CHOA CHU KANG AVE 4,1.38128651600005,103.737535307
443 HOUGANG AVE 8,1.37948044000007,103.893201685
443 JURONG WEST AVE 1,1.35180253700003,103.720394145
443 SIN MING AVE,1.35894835800002,103.832787659
443 TAMPINES ST 43,1.35883952300003,103.95189935
443 YISHUN AVE 11,1.42381002100007,103.844973013
443A FERNVALE RD,1.39118065800005,103.87432161
443B FERNVALE RD,1.39118380500003,103.873946079
443C FERNVALE RD,1.39121766000005,103.873553182
444 ANG MO KIO AVE 10,1.36687411200006,103.854668941
444 CHOA CHU KANG AVE 4,1.38161754500004,103.737451795
444 HOUGANG AVE 8,1.37948875200004,103.893848535
444 JURONG WEST AVE 1,1.35195380800008,103.719396656
444 TAMPINES ST 42,1.35834096900004,103.951379731
445 ANG MO KIO AVE 10,1.36698004500005,103.85571809
445 CHOA CHU KANG AVE 4,1.38122187800008,103.736636389
445 HOUGANG AVE 8,1.37911819100003,103.894290896
445 JURONG WEST ST 42,1.35206424300003,103.720552662
445 SIN MING AVE,1.35871142500002,103.831720136
445 TAMPINES ST 42,1.35830242200007,103.950658405
445 YISHUN AVE 11,1.42319178700006,103.844627725
445A FERNVALE RD,1.39222013800003,103.874409781
445B FERNVALE RD,1.39224716200005,103.87409513
446 BRIGHT HILL DR,1.35787153500007,103.832313917
446 CHOA CHU KANG AVE 4,1.38071299600006,103.736891425
446 JURONG WEST ST 42,1.35221571300002,103.719555604
446 PASIR RIS DR 6,1.37030619300003,103.957726864
446 TAMPINES ST 42,1.35794464400004,103.95099907
446 YISHUN AVE 11,1.42303228800006,103.845159827
446B JALAN KAYU,1.39176689000004,103.873322982
446C JALAN KAYU,1.39228448800003,103.873579578
